"image","caption","negative_caption","negative_image","type","subtype","text_score_i0","text_score_i1","image_score_c0","image_score_c1","text_score","image_score","group_score"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x263 at 0x7F2A306689A0>","Black and white photograph of young schoolboys.","Black and white photograph of young ballerinas.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F2A30668A30>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=500x375 at 0x7F2A30668AC0>","A cat that is laying on a couch.","A dog that is laying on a couch.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F2A30668B50>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x428 at 0x7F2A30668BE0>","A woman with a cane and shopping bag sitting.","A woman with a wheelchair and shopping bag sitting.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F2A30668C70>","replace","obj","True","True","False","True","True","False","False"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=359x640 at 0x7F2A30668D00>","A very tall clock tower sitting next to a tall glass building.","A very tall clock tower sitting next to a tall mosque.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F2A30668D90>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=480x640 at 0x7F2A30668E20>","A red toilet in a very small bathroom.","A sink in a very small bathroom.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F2A30668EB0>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7F2A30668F40>","A man feeding pizza to a reluctant toddler.","A grandmother feeding pizza to a reluctant toddler.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F2A30668FD0>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x426 at 0x7F2A324DF0A0>","Girl holding onto dad on the back of a motorcycle in traffic.","Girl holding onto dad on the back of a bicycle in traffic.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F2A324DF130>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=427x640 at 0x7F2A324DF1C0>","A train with lights on traveling on train tracks.","A bus with lights on traveling on a road.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F2A324DF250>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x428 at 0x7F2A324DF2E0>","A car and a public transit vehicle on a road.","A bicycle and a public transit vehicle on a road.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F2A324DF370>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x427 at 0x7F2A324DF400>","A delivery truck travels along the road by a hill side.","A school bus travels along the road by a hill side.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F2A324DF490>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x640 at 0x7F2A324DF520>","A couple of slices of pizza on top of a white plate.","A couple of sandwich halves on top of a white plate.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F2A324DF5B0>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x427 at 0x7F2A324DF640>","Bananas being sold and a man looking at them.","Pineapples being sold and a man looking at them.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F2A324DF6D0>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x427 at 0x7F2A324DF760>","A big sandwich on a small silver plate with a bowl of broth on the side.","A big burger on a small silver plate with a bowl of broth on the side.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F2A324DF7F0>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=596x640 at 0x7F2A324DF880>","A small sheep is standing under a wooden fence post.","A small goat is standing under a wooden fence post.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F2A324DF910>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7F2A324DF9A0>","A low flying airplane over a parked silver van.","A low flying helicopter over a parked silver van.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F2A324DFA30>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=612x612 at 0x7F2A324DFAC0>","Grey plane taking off above some green vegetation.","Grey helicopter taking off above some green vegetation.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F2A324DFB50>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x428 at 0x7F2A324DFBE0>","A half zebra hybrid is standing in tall grass.","A peacock is standing in tall grass.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F2A324DFC70>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7F2A324DFD00>","A man reaching out to an elephants trunk near a gate.","A man reaching out to a giraffe's neck near a gate.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F2A324DFD90>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x428 at 0x7F2A324DFE20>","Two dogs running and playing in the sun.","Two horses running and playing in the sun.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F2A324DFEB0>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x390 at 0x7F2A324DFF40>","A city street at night with a lit clock on the corner.","A city street at night with a lit post office on the corner.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F2A324DFFD0>","replace","obj","True","True","True","False","True","False","False"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=500x375 at 0x7F2A324FE0A0>","The business and street signs are clearly visible.","The business and billboards are clearly visible.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F2A324FE130>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=500x500 at 0x7F2A324FE1C0>","A collaboration of pictures of various food items.","A collaboration of pictures of various musical instruments.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F2A324FE250>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=480x640 at 0x7F2A324FE2E0>","Two people sitting at a table eating.","Two people sitting on a picnic blanket eating.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F2A324FE370>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x404 at 0x7F2A324FE400>","A bear standing on rocks and his ears are up.","A gazelle standing on rocks and its ears are up.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F2A324FE490>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x320 at 0x7F2A324FE520>","A jet plane and a large white sphere.","A jet plane and a mountain range.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F2A324FE5B0>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x366 at 0x7F2A324FE640>","An older pickup truck with decorative murals painted on.","An older bicycle with decorative murals painted on.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F2A324FE6D0>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=509x640 at 0x7F2A324FE760>","Two woman wearing no shoes playing video games.","Two men wearing no shoes playing video games.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F2A324FE820>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=500x332 at 0x7F2A324FE8B0>","Small certain was child eating donuts off a blue plate.","A small certain grandmother was eating donuts off a blue plate.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F2A324FE940>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=480x640 at 0x7F2A324FE9D0>","A man wearing glasses eating a donut.","A woman wearing glasses eating a donut.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F2A324FEA90>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7F2A324FEB20>","A pizza with vegetables and cheese resting on a board.","A sandwich with vegetables and cheese resting on a board.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F2A324FEBE0>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x483 at 0x7F2A324FEC70>","A piece of dutch chocolate cake with a fork  on a plate.","A piece of dutch chocolate cake with a spoon on a plate.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F2A324FED00>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=427x640 at 0x7F2A324FED90>","The man is sitting on the park bench using his laptop.","The man is sitting on the park bench using his cellphone.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F2A360CB0A0>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x366 at 0x7F2A360CB130>","A photo of a green truck parked in grass.","A photo of a green bicycle parked in grass.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F2A360CB1C0>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=612x612 at 0x7F2A360CB250>","An old man reading a book on a park bench.","An old man reading a newspaper on a park bench.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F2A360CB2E0>","replace","obj","False","True","True","False","False","False","False"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=447x640 at 0x7F2A360CB370>","A person standing next to a bike on top of a road.","A person standing next to a car on top of a road.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F2A360CB430>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7F2A360CB4C0>","A cat that is looking at a television screen.","A dog that is looking at a television screen.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F2A360CB550>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x457 at 0x7F2A360CB5E0>","Two men getting food at an outside restaurant.","Two women getting food at an outside restaurant.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F2A360CB6A0>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=480x640 at 0x7F2A360CB730>","A woman is sitting on an old wooden bench.","A man is sitting on an old wooden bench.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F2A360CB7C0>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7F2A360CB850>","Two brown bears growling at each other while laying on a log.","Two brown wolves growling at each other while laying on a log.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F2A360CB8E0>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x478 at 0x7F2A360CB970>","A sitting room with old furniture roped off to the public.","A sitting room with old artwork roped off to the public.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F2A360CBA00>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=480x640 at 0x7F2A360CBA90>","A boy is on the beach holding a toy.","A girl is on the beach holding a toy.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F2A360CBB20>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7F2A360CBBB0>","An old style kitchen with baby blue cabinets.","An old style bathroom with baby blue cabinets.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F2A360CBC40>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x425 at 0x7F2A360CBCD0>","A large modern kitchen has pineapples on the counter.","A large modern kitchen has mangoes on the counter.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F2A360CBD60>","replace","obj","False","True","False","True","False","False","False"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7F2A360CBDF0>","A very old red truck that is parked on some grass.","A very old red bicycle that is parked on some grass.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F2A360CBE80>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=353x500 at 0x7F2A360CBF10>","Two young girls in uniforms sitting closely together.","Two young girls in dresses sitting closely together.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F2A360CBFD0>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=500x332 at 0x7F2A360E90A0>","Professional baseball players watch the batter, catcher and umpire.","Professional baseball players watch the pitcher, catcher and umpire.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F2A360E9130>","replace","obj","True","True","True","False","True","False","False"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=480x640 at 0x7F2A360E91C0>","A group of people sit at a table with cake.","A couple sit at a table with cake.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F2A360E9280>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7F2A360E9310>","A woman sitting in front of a giant pizza.","A man sitting in front of a giant pizza.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F2A360E93A0>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x427 at 0x7F2A360E9430>","Large collection of cakes shaped like hearts on a display.","Large collection of cookies shaped like hearts on a display.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F2A360E94C0>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=500x375 at 0x7F2A360E9550>","A woman attending an exposition about the future.","A man attending an exposition about the past.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F2A360E95E0>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7F2A360E9670>","The boy and girl are making pizzas together.","The boy and mother are making pizzas together.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F2A360E9700>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x427 at 0x7F2A360E9790>","A man takes a picture of himself eating food.","A woman takes a picture of herself eating food.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F2A360E9820>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x361 at 0x7F2A360E98B0>","An old man standing in a kitchen posing for a picture.","An old woman standing in a kitchen posing for a picture.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F2A360E9940>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7F2A360E99D0>","A man and woman sit on benches with a small child.","A man and woman sit on benches with a teenager.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F2A360E9A90>","replace","obj","True","True","True","False","True","False","False"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=240x320 at 0x7F2A360E9B20>","A girl in plain dress standing next to a white teddy bear.","A boy in plain dress standing next to a white teddy bear.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F2A360E9BB0>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=427x640 at 0x7F2A360E9C40>","Several sail boats in the water at night.","Several hot air balloons in the sky at night.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F2A360E9CD0>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7F2A360E9D60>","A smiling man sitting by a very nice looking cake.","A smiling man sitting by a very nice looking flower arrangement.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F2A360E9DF0>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7F2A360E9E80>","A small bird perched on a piece of wood.","A hawk perched on a piece of wood.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F2A360E9F10>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=500x375 at 0x7F2A360E9FA0>","A plate of waffles with bananas and strawberries on top.","A plate of waffles with blueberries and strawberries on top.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F2A32156040>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x427 at 0x7F2A32156100>","A yellow dump truck driving past a forest.","A yellow bicycle riding past a forest.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F2A32156190>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x367 at 0x7F2A32156220>","A person in a helmet is riding a skateboard.","A person in a helmet is riding a bicycle.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F2A321562B0>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=423x640 at 0x7F2A32156340>","A brown teddy bear sitting at a table with colored pegs.","A brown doll sitting at a table with colored pegs.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F2A321563D0>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7F2A32156460>","A pan  filled with mystery goo next to another pan.","A pan filled with mystery goo next to a bowl.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F2A321564F0>","replace","obj","False","True","True","True","False","True","False"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=478x640 at 0x7F2A32156580>","A cutting board with pizza and a glass of wine.","A cutting board with sushi and a glass of wine.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F2A32156610>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=360x640 at 0x7F2A321566A0>","The bathroom door is open with the light on.","The bedroom door is open with the light on.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F2A32156730>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x427 at 0x7F2A321567C0>","A pizza is shown with various toppings on it.","A sandwich is shown with various toppings on it.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F2A32156880>","replace","obj","False","True","True","True","False","True","False"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x427 at 0x7F2A32156910>","A close up photo of a pizza with a lettuce and prosciutto topping.","A close up photo of sushi with a lettuce and prosciutto topping.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F2A321569D0>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=500x302 at 0x7F2A32156A60>","A group of children standing next to each other.","A group of animals standing next to each other.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F2A32156AF0>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x427 at 0x7F2A32156B80>","A woman standing on a sidewalk while using a cell phone.","A woman standing in a shopping mall while using a cell phone.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F2A32156C10>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=416x640 at 0x7F2A32156CA0>","A vase is filled with a bouquet of tulips.","A basket is filled with a bouquet of tulips.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F2A32156E20>","replace","obj","True","True","True","False","True","False","False"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=425x640 at 0x7F2A32156EB0>","There is a small glass vase that has purple flowers in it.","There is a small glass vase that has a succulent plant in it.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F2A32156F40>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=480x640 at 0x7F2A32156FD0>","A woman with her luggage at a train station.","A man with his luggage at a train station.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F2A321750A0>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=500x357 at 0x7F2A32175130>","A dog sitting in front of a laptop on top of a bed.","A cat sitting in front of a laptop on top of a bed.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F2A321751C0>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7F2A32175250>","A desk with two computer monitors, two mice, a cup and a keyboard on it.","A desk with a television, two mice, a cup and a keyboard on it.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F2A321752E0>","replace","obj","True","True","False","True","True","False","False"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=500x423 at 0x7F2A32175370>","A plaster external wall with multiple old paper images attached.","A wooden door with multiple old paper images attached.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F2A32175400>","replace","obj","False","True","True","True","False","True","False"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x425 at 0x7F2A32175490>","Men keep watch on a herd of goats.","Men keep watch on a herd of sheep.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F2A32175520>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7F2A321755B0>","Here is massachusettes candidate scott brown's campaign trailer.","Here is massachusettes candidate elizabeth warren's campaign trailer.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F2A32175640>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x427 at 0x7F2A321756D0>","A man in the kitchen standing with his dog.","A woman in the kitchen standing with her dog.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F2A32175760>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x360 at 0x7F2A321757F0>","The freight train is painted orange and yellow.","The passenger bus is painted orange and yellow.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F2A32175880>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=612x612 at 0x7F2A32175910>","Sliced bananas sit on top of a pastry dish on a plate.","Sliced mangoes sit on top of a pastry dish on a plate.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F2A321759A0>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7F2A32175A30>","A huge suitcase with a bunch of stickers on it.","A huge backpack with a bunch of stickers on it.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F2A32175AC0>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=427x640 at 0x7F2A32175B50>","A man in a defensive stance holding a racquet.","A man in a defensive stance holding a sword.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F2A32175BE0>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=480x640 at 0x7F2A32175C70>","A man taking a picture of himself in a mirror.","A woman taking a picture of herself in a mirror.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F2A32175D00>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7F2A32175D90>","Cows resting in fresh straw bays at a rodeo.","Horses resting in fresh straw bays at a rodeo.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F2A32175E20>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7F2A32175EB0>","A cat sits in front of a tv and watches.","A dog sits in front of a tv and watches.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F2A32175F40>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x427 at 0x7F2A32175FD0>","A very tasty looking dish of pasta with some broccoli.","A very tasty looking dish of chicken with some broccoli.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F2A321110A0>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=375x500 at 0x7F2A32111130>","A man is cutting into a cake as someone hugs him.","A child is cutting into a cake as someone hugs them.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F2A321111C0>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x427 at 0x7F2A32111250>","A large living and dining room area with rich wood features.","A large living and dining room area with a beautiful stone fireplace.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F2A321112E0>","replace","obj","True","True","True","True","True","True","True"
