"image","caption","negative_caption","negative_image","type","subtype","text_score_i0","text_score_i1","image_score_c0","image_score_c1","text_score","image_score","group_score"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=413x500 at 0x7F89A408B670>","A teddy bear sitting on a blue chair.","A teddy bear sitting on a red sofa.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F89A408B700>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=480x640 at 0x7F89A408B790>","A dog is sitting on an armchair next to a fridge.","A cat is sitting on an armchair next to a fridge.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F89A408B820>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=500x378 at 0x7F89A408B8B0>","A woman smiles as she stands in skis on a snowy hill.","A woman smiles as she stands on a snowy hill with a snowboard.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F89A408B970>","replace","obj","True","True","False","True","True","False","False"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=480x640 at 0x7F89A408BA00>","A big bin filled with some ripe yellow bananas.","A big bin filled with some ripe red apples.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F89A408BA90>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x457 at 0x7F89A408BB20>","Two men ordering food from a small outside restaurant.","Two women ordering food from a small outside restaurant.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F89A408BBE0>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7F89A408BC70>","A plate with a slice of pizza sits on a table.","A plate with a burger sits on a table.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F89A408BD00>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x427 at 0x7F89A408BD90>","A young man playing with video game controllers.","A young woman playing with video game controllers.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F89A408BE20>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x399 at 0x7F89A408BEB0>","A woman talking on the phone looks in the distance.","A man talking on the phone looks in the distance.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F89A408BF40>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x425 at 0x7F89A408BFD0>","Three zebras look towards the camera in their habitat.","Three giraffes look towards the camera in their habitat.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F89A47960A0>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x427 at 0x7F89A4796130>","A man is on his surfboard in the water.","A woman is on her surfboard in the water.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F89A47961C0>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x427 at 0x7F89A4796250>","A living room with a fireplace and glass slider doors.","A living room with a fireplace and a brick wall.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F89A47962E0>","replace","obj","True","True","False","True","True","False","False"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x425 at 0x7F89A4796370>","A brightly colored single engine plane is high in the clear sky.","A brightly colored balloon is high in the clear sky.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F89A4796400>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x318 at 0x7F89A4796490>","People walk by a boat near a lighted bridge.","Seagulls fly by a boat near a lighted bridge.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F89A4796520>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7F89A47965B0>","A man standing in front of some clysdale horses in front of some houses.","A woman standing in front of some clysdale horses in front of some houses.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F89A4796640>","replace","obj","True","True","False","True","True","False","False"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x493 at 0x7F89A47966D0>","A man surfing the waves on a surfboard in the ocean.","A woman surfing the waves on a surfboard in the ocean.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F89A4796760>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x427 at 0x7F89A47967F0>","A man working on his laptop in the dark.","A woman working on her laptop in the dark.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F89A4796880>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=500x400 at 0x7F89A4796910>","A red stop sign with paper with writing on top of it.","A traffic light with paper with writing on top of it.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F89A47969A0>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=500x400 at 0x7F89A4796A30>","A stop sign with additional warnings taped to it.","A traffic light with additional warnings taped to it.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F89A4796AC0>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7F89A4796B50>","All of these men are using their cell phones.","All of these men are using their laptops.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F89A4796BE0>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=427x640 at 0x7F89A4796C70>","A pizza with tomatoes on it sitting on a table in a restaurant.","A burger with tomatoes on it sitting on a table in a restaurant.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F89A4796D00>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=500x334 at 0x7F89A4796D90>","A man sitting on a bed looking at a book.","A woman sitting on a bed looking at a book.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F89A4796E20>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=426x640 at 0x7F89A4796EB0>","A toddler in a pink shirt sits on the lap of a woman.","A toddler in a yellow dress sits on the lap of a woman.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F89A4796F40>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x426 at 0x7F89A4796FD0>","Two horses stand outside in their corral, with mountains in the background.","Two cows stand outside in their corral, with mountains in the background.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F89A47B50D0>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x426 at 0x7F89A47B5160>","A white horse standing in a corral looking on.","A brown cow standing in a corral looking on.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F89A47B51F0>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=480x640 at 0x7F89A47B5280>","A dog looks interested as he sits in the front seat of a car.","A cat looks interested as he sits in the front seat of a car.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F89A47B5310>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x426 at 0x7F89A47B53A0>","A group of school children posing for a picture.","A group of school teachers posing for a picture.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F89A47B5430>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=480x640 at 0x7F89A47B54C0>","A man sitting on a bench in a wood.","A woman sitting on a bench in a wood.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F89A47B5730>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x421 at 0x7F89A47B57C0>","A horse standing in the dirt near a fence.","A cow standing in the dirt near a fence.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F89A47B5880>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7F89A47B5910>","A man and a woman standing in front of a mirror.","A man and a woman standing in front of a painting.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F89A47B59A0>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x427 at 0x7F89A47B5A30>","A view of motorcyclists riding their bikes through heavy city traffic.","A view of buses riding through heavy city traffic.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F89A47B5AC0>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=375x500 at 0x7F89A47B5B50>","A man taking a picture in a side car mirror with his cell phone.","A woman taking a picture in a side car mirror with her cell phone.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F89A47B5BE0>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x426 at 0x7F89A47B5C70>","A bunch of dogs running around in a field.","A bunch of sheep running around in a field.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F89A47B5D00>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x427 at 0x7F89A47B5D90>","Extreme close up of a cooked chicken, mushroom, and broccoli dish.","Extreme close up of a cooked chicken, carrot, and broccoli dish.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F89A47B5E20>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x419 at 0x7F89A47B5EB0>","Young men having a meal at a table.","Young women having a meal at a table.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F89A47B5F40>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7F89A47B5FD0>","A black cat is sitting in a bathroom sink.","A hamster is sitting in a bathroom sink.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F89A48500D0>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=426x640 at 0x7F89A4850160>","A woman standing behind a fence looking at an elephant.","A man standing behind a fence looking at an elephant.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F89A48501F0>","replace","obj","True","True","False","True","True","False","False"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=500x334 at 0x7F89A4850280>","A man in a black jacket is flipping through a large book.","A woman in a black jacket is flipping through a large book.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F89A4850310>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=418x640 at 0x7F89A48503A0>","A man glares as other people behind him look on.","A woman glares as other people behind her look on.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F89A4850430>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x427 at 0x7F89A48504C0>","A woman is laying in a hospital bed and is hooked up to several machines.","A man is laying in a hospital bed and is hooked up to several machines.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F89A4850550>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7F89A48505E0>","A man in a green shirt is taking a picture with his cell phone.","A woman in a green shirt is taking a picture with her cell phone.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F89A4850670>","replace","obj","False","True","False","True","False","False","False"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=480x640 at 0x7F89A4850700>","A dell inspiron laptop is sitting on a desk..","An ipad is sitting on a desk.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F89A4850790>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x425 at 0x7F89A4850820>","A prop plane parked at an airport with support vehicles around it.","A helicopter parked at an airport with support vehicles around it.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F89A48508B0>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=481x640 at 0x7F89A4850940>","A man sitting on a bench with a tall building behind him.","A woman sitting on a bench with a tall building behind her.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F89A48509D0>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7F89A4850A60>","A man using his laptop computer while a cat sits on his lap.","A woman using her laptop computer while a cat sits on her lap.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F89A4850AF0>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=480x640 at 0x7F89A4850B80>","A woman getting ready to eat a pizza on the table.","A woman getting ready to eat seafood on the table.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F89A4850C10>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=299x500 at 0x7F89A4850CA0>","A red fire hydrant is on the sidewalk next to a sign.","A red mailbox is on the sidewalk next to a sign.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F89A4850D60>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=500x331 at 0x7F89A4850DF0>","A group of people walking down a street next to tall buildings.","A group of squirrels running down a street next to tall buildings.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F89A4850E80>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=480x640 at 0x7F89A4850F10>","A woman poses in front of a giant pizza.","A man poses in front of a giant pizza.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F89A4850FA0>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7F89A4870070>","The basketball game is played by teams in white or blue uniforms.","The rugby match is played by teams in white or blue uniforms.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F89A4870100>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7F89A4870190>","A man in a suit standing next to a control board and computer.","A woman in a suit standing next to a control board and computer.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F89A4870220>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x426 at 0x7F89A48702B0>","A woman taking a picture on a sunny day.","A man taking a picture on a sunny day.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F89A4870340>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=480x640 at 0x7F89A48703D0>","A woman stands beside a large brown horse.","A man stands beside a large brown horse.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F89A4870460>","replace","obj","True","False","False","True","False","False","False"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=427x640 at 0x7F89A48704F0>","A child playing with a plastic bat and ball in a yard next to a garage.","A child playing with a plastic bat and kite in a yard next to a garage.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F89A4870580>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=500x375 at 0x7F89A4870610>","A toilet lid is closed next to a bathtub with a white curtain and pink tile wall.","A toilet lid is closed next to a shower with a white curtain and pink tile wall.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F89A48706A0>","replace","obj","True","True","False","True","True","False","False"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7F89A4870730>","A man sitting in a chair with a cat and a laptop.","A man sitting in a chair with a cat and a book.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F89A48707C0>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x425 at 0x7F89A4870850>","A herd of elephants standing on top of a field.","A herd of gazelles standing on top of a field.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F89A48708E0>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7F89A4870970>","A guy standing in front of a few horses.","A girl standing in front of a few horses.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F89A4870A00>","replace","obj","True","True","False","True","True","False","False"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7F89A4870A90>","A man holding a stick standing next to a  green hillside.","A woman holding a stick standing next to a green hillside.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F89A4870B20>","replace","obj","True","True","False","True","True","False","False"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7F89A4870BB0>","A man in a wheel chair who is holding a baseball bat.","A girl in a wheel chair who is holding a baseball bat.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F89A4870C40>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7F89A4870CD0>","A black cat sitting inside a bathroom sink.","A black rabbit sitting inside a bathroom sink.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F89A4870D60>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x471 at 0x7F89A4870DF0>","African animals placidly grazing in a park enclosure.","Birds chirping in a park enclosure.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F89A4870EB0>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7F89A4870F40>","A guy in a green shirt holding his cell phone to take a picture.","A girl in a green shirt holding her cell phone to take a picture.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F89A4870FD0>","replace","obj","False","True","False","True","False","False","False"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7F89C1FCF0A0>","A partial sliced open piece of bread with some hotdogs in the middle.","A partial sliced open piece of bread with some ham in the middle.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F89C1FCF130>","replace","obj","False","True","False","True","False","False","False"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x427 at 0x7F89C1FCF1C0>","Two airplanes having a close call in the sky.","Two birds having a close call in the sky.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F89C1FCF400>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=612x612 at 0x7F89C1FCF490>","A little league baseball team in orange uniforms posing for a group picture.","A swim team in orange uniforms posing for a group picture.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F89C1FCF520>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7F89C1FCF5B0>","The hand of a person picking up the last two pieces of pizza.","The hand of a person picking up a cookie jar of cookies.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F89C1FCF640>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=375x500 at 0x7F89C1FCF6D0>","A white refrigerator freezer sitting inside of a kitchen.","A dishwasher sitting inside of a kitchen.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F89C1FCF760>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7F89C1FCF7F0>","A plate holding a grilled cheese sandwich and bowl of soup.","A plate holding a grilled cheese sandwich and mug of soup.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F89C1FCF880>","replace","obj","True","True","True","False","True","False","False"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x428 at 0x7F89C1FCF910>","A zebra stands in high grass in wooded area.","A giraffe stands in high grass in wooded area.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F89C1FCF9A0>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=442x442 at 0x7F89C1FCFA30>","A military jet flying through the air, overhead.","A bird flying through the air, overhead.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F89C1FCFAC0>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=442x442 at 0x7F89C1FCFB50>","The bottom of a jumbo jet is flying through the air.","The bottom of a helicopter is flying through the air.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F89C1FCFBE0>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7F89C1FCFC70>","A small child playing with some toys in a field.","A small rabbit playing with some toys in a field.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F89C1FCFD00>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x640 at 0x7F89C1FCFD90>","A plate of food with a fried egg and colorful vegetables.","A plate of dessert with a slice of cake and fresh berries.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F89C1FCFE20>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x427 at 0x7F89C1FCFEB0>","Two zebras at the zoo eating some grass.","Two giraffes at the zoo eating some grass.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F89C1FCFF40>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x427 at 0x7F89C1FCFFD0>","A giraffe facing the camera as its photo is taken.","A zebra facing the camera as its photo is taken.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F89C1FEC0A0>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x425 at 0x7F89C1FEC130>","A teddy bear and a stuffed raccoon sitting on a faded wooden outdoor chair.","A teddy bear and a plush unicorn sitting on a faded wooden outdoor chair.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F89C1FEC3A0>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x425 at 0x7F89C1FEC430>","A woman standing on skiis while posing for the camera.","A woman standing on a surfboard while posing for the camera.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F89C1FEC4F0>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=427x640 at 0x7F89C1FEC580>","A man on a skateboard riding by food vendors.","A woman on a skateboard riding by food vendors.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F89C1FEC610>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7F89C1FEC6A0>","The little boy is having fun playing at the computer keybord.","The little girl is having fun playing at the computer keyboard.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F89C1FEC730>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x426 at 0x7F89C1FEC7C0>","A chair sitting in the middle of the room, in a black and white photo.","A chair sitting in the middle of a garden, in a black and white photo.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F89C1FEC850>","replace","obj","True","True","False","True","True","False","False"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x425 at 0x7F89C1FEC8E0>","A american flag painted fire hydrant with chains hanging at it side.","An american flag painted telephone pole with chains hanging at its side.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F89C1FEC970>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7F89C1FECA00>","Several people standing in the snow near trees.","Several birds standing in the snow near trees.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F89C1FECA90>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x428 at 0x7F89C1FECB20>","A zebra standing in a grassy field by a woods.","A giraffe standing in a grassy field by a woods.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F89C1FECBB0>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7F89C1FECC40>","Two computer monitors on a desk with a keyboard and mouse.","A lamp on a desk with a keyboard and mouse.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F89C1FECCD0>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x408 at 0x7F89C1FECD60>","A giant elephant is next to the aurora rents sign.","A giant giraffe is next to the aurora rents sign.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F89C1FECDF0>","replace","obj","True","True","False","True","True","False","False"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=500x335 at 0x7F89C1FECE80>","White birds are gathered around a water puddle.","Trees are surrounding a water puddle.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F89C1FECF10>","replace","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=431x640 at 0x7F89C1FECFA0>","A horse and a dog positions for a picture outside.","A llama and a dog positions for a picture outside.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F89C2006070>","replace","obj","True","True","True","True","True","True","True"
